"taxon","16S rRNA accession #","Family","Genus","Species","Strain","Genome size","%G+C","Other genetic characteristics","Cell shape","Pigments","Cell wall","Motility","Biofilm formation","Habitat isolated from","Oxygen use","Salinity preference","pH minimum","pH optimum","pH maximum","Temperature minimum","Temperature optimum","Temperature maximum","NaCl minimum","NaCl optimum","NaCl maximum","Host","Symbiotic","Pathogenic","Disease caused","Metabolism (energy & carbon source)","Mono & di-saccharides","Polysaccharides","Amino acids","Alcohols","Fatty acids","Other energy or carbon sources","Fermentation products","Polyalkanoates (plastics)","Other metabolic product","Antibiotic sensitivity","Antibiotic resistant","Cell Size"
"Methanolobus_bombayensis","","","","","","","39.2","","singly,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_phoeniceum","","","","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natrinema_pallidum","","","","","","","","","pleomorphic,rod-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mesoplasma_syrphidae","","","","","","","27.6","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus.sp.WH7805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ferroplasma_acidarmanus","","","","","","","36.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Fervidicoccus_fontis","","","","","","","37","","regular,cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_lipofaciens","","","","","","","24.5","","oval","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Scytonema.hofmanni.PCC7110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloarchaeobius_iranensis","","","","","","","67.7","","rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spirulina_laxissima","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spirulina_labyrinthiformis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanosaeta_harundinacea","","","","","","","55.7","","rod-shaped,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanothermococcus_thermolithotrophicus","","","","","","","","","pairs,regular,singly,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanothermobacter_defluvii","","","","","","","62.2","","filamentous,crooked,curved,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanoculleus_chikugoensis","","","","","","","","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_waiotapuensis","","","","","","","50.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halomicrobium_zhouii","","","","","","","69.1","","pleomorphic,irregular,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_imitans","","","","","","","31.9","","flaskshaped,oval","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mesoplasma_florum","","","","","","","27.3","","ovoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorientalis_regularis","","","","","","","61.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_leocaptivus","","","","","","","27","","pleomorphic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanococcus_vannielii","","","","","","","","","cocci,,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_capricolum_subsp._capricolum","","","","","","","24.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_capricolum_subsp._capripneumoniae","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanococcus_frisius","","","","","","","","","pairs,regular,singly,cocci,aggregates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acidianus_sulfidivorans","","","","","","","31.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halostagnicola_larsenii","","","","","","","","","pleomorphic,rod-shaped,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanosarcina_vacuolata","","","","","","","","","polygonal,aggregates,packets,spherical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_leptinotarsae","","","","","","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanococcus_aeolicus","","","","","","","32","","coccoid,singly,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloterrigena_hispanica","","","","","","","62.0","","coccoid,oval","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanolobus_psychrophilus","","","","","","","44.9","","aggregates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_montanense","","","","","","","1","","filaments,helical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanogenium_boonei","","","","","","","","","singly,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_sp._Strain_4557","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_pacificus","","","","","","","53.3","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorubrum_lipolyticum","","","","","","","65.9","","rod-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Nostoc.punctiforme.PCC73102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloarcula_mukohataei","","","","","","","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanococcus_igneus","","","","","","","","","pairs,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Trichodesmium.erythraeum.IMS101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanosarcina_thermophila","","","","","","","","","aggregates,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanomethylovorans_thermophila","","","","","","","","","coccoid,clusters,singly,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halovenus_aranensis","","","","","","","61.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_litoralis","","","","","","","38","","pairs,regular,singly,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_mobile","","","","","","","","","flask,hemispherical,flask shaped,ovoid,elongated","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halospirulina_tapeticola","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobrevibacter_filiformis","","","","","","","","","filaments,tapered,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_barophilus","","","","","","","37.1","","regular,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanomassiliicoccus_luminyensis","","","","","","","59.93","","regular,cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_beijingense","","","","","","","38.9","","rod-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Archaeoglobus_sulfaticallidus","","","","","","","42","","short,triangles,singly,chains,pairs,,irregular,lobes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_guaymasensis","","","","","","","46.0","","diploid,coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_kunkelii","","","","","","","26","","nonhelical,pleomorphic,filaments,helical,long,spherical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gloeobacter.violaceus.PCC7421","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_testudineum","","","","","","","","","coccoid,shape","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Prochlorococcus.marinus.str.MIT9515","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanospirillum_hungatei","","","","","","","45–49.5,49.5","","wavy,filaments,long,curved,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Entomoplasma_melaleucae","","","","","","","","","nonhelical,filamentous,pleomorphic,coccoidal,subcoccoidal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanothermobacter_tenebrarum","","","","","","","41.5","","pairs,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_diminutum","","","","","","","26","","short,spheroidal,filaments,helical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_aggregans","","","","","","","42.0","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Nostoc.sp.PCC7120","","","","","","","","","filamentous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_radiotolerans","","","","","","","54.5","","cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanoculleus_thermophilus","","","","","","","59,55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pyrococcus_yayanosii","","","","","","","49,49.0","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pyrococcus_sp._HT3","","","","","","","43","","singly,cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natronomonas_moolapensis","","","","","","","","","short,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halalkalicoccus_jeotgali","","","","","","","63.2","","cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobrevibacter_cuticularis","","","","","","","","","short,pairs,singly,chains,tapered,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanohalobium_evestigatum","","","","","","","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanotorris_igneus","","","","","","","31","","regular,irregular,coccus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aphanizomenon.ovalisporum","","","","","","","","","filamentous,filaments,trichomes,trichome,curved,long,spherical,elongated","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_movens","","","","","","","39.5,39.1","","pairs,singly,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ignicoccus_hospitalis","","","","","","","56","","pairs,singly,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloferax_prahovense","","","","","","","63.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ignisphaera_aggregans","","","","","","","52.9","","pairs,regular,singly,cocci,aggregates,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_arcticum","","","","","","","38.1","","coccoid,filaments,curved,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanofollis_ethanolicus","","","","","","","60.9","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus.sp.CC9311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanospirillurn_hungatii","","","","","","","45","","filaments,curved,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus.sp.CB0205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanolobus_taylorii","","","","","","","40.8","","coccoid,clumps","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanococcus_maripaludis","","","","","","","33","","cocci,,irregular,coccus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Nostoc.sp.PCC7107","","","","","","","","","filaments,unbranched","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_chinense","","","","","","","1","","helical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_subterraneum","","","","","","","54.5","","chains,aggregates,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_cottewii","","","","","","","27.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_moatsii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halobacterium_piscisalsi","","","","","","","65.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanosphaera_stadtmaniae","","","","","","","","","clusters,pairs,tetrads","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pseudanabaena.sp.PCC6903","","","","","","","","","filamentous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus.sp.PCC7002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_thermoalcaliphilum","","","","","","","38.8","","singly,chains,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanococcoides_methylutens","","","","","","","","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halarchaeum_acidiphilum","","","","","","","61.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanocaldococcus_fervens","","","","","","","33","","regular,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanosarcina_mazei","","","","","","","42","","coccoid,aggregates,clumps,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_petrolearium","","","","","","","38.3","","long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Metallosphaera_hakonensis","","","","","","","38.4","","cocci,lobed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Symploca_sp.1013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorubrum_litoreum","","","","","","","64.9","","rod-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorubellus_salinus","","","","","","","67.3","","pleomorphic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Archaeoglobus_infectus","","","","","","","46.0","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobrevibacter_oralis","","","","","","","28","","short,pairs,chains,tapered,rods,oval","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus_BO_8807","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Picrophilus_torridus","","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanomethylovorans_hollandica","","","","","","","","","coccoid,clusters,cocci,packets,aggregates,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_chitonophagus","","","","","","","46.5","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Desulfurococcus_kamchatkensis","","","","","","","44.4","","cocci,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloquadratum_walsbyi","","","","","","","46.9","","pleomorphic,flat,square","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobrevibacter_ruminantium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanocella_paludicola","","","","","","","56.6","","coccoid,rod-shaped,singly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloterrigena_salina","","","","","","","67.0","","clusters,,coccoid,,pairs,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oscillatoria.sp.PCC6506","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanosaeta_thermophila","","","","","","","","","filaments,flat,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Stygiolobus_azoricus","","","","","","","38","","singly,aggregates,lobed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_gammatolerans","","","","","","","","","cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halobacterium_noricense","","","","","","","54.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanothermobacter_thermautotrophicus","","","","","","","48-50","","filaments,crooked,cylindrical,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halopiger_xanaduensis","","","","","","","63.1","","long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Arthrospira.sp.PCC8005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Nodularia.harveyana.CCAP_1452_1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloterrigena_saccharevitans","","","","","","","66.6","","coccoid,rod-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanoculleus_marisnigri","","","","","","","","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_insolitum","","","","","","","1","","filaments,helical,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanoculleus_hydrogenitrophicus","","","","","","","60.2","","irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natronorubrum_sediminis","","","","","","","62.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pyrobaculum_organotrophum","","","","","","","44-48","","singly,aggregates,long,terminal spheres,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natrinema_salaciae","","","","","","","63.0","","coccoid,pleomorphic,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halobellus_clavatus","","","","","","","61.5–62.4,61.5","","rod-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sulfolobus_tokodaii","","","","","","","32.8","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanocalculus_halotolerans","","","","","","","55","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_genitalium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haladaptatus_litoreus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tolypothrix.sp.PCC7601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_chrysopicola","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanoplanus_limicola","","","","","","","47.5","","singly,long,branched","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloarcula_amylolytica","","","","","","","","","rod-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natrialba_taiwanensis","","","","","","","","","coccobacilli,,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acaryochloris.sp.CCMEE5410","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ureaplasma_felinum","","","","","","","27.1","","coccoid,filaments,coccobacillary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus_SAG_3.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus.sp.JA-3-3Ab","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pyrobaculum_islandicum","","","","","","","44-48","","singly,aggregates,long,terminal spheres,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halobiforma_haloterrestris","","","","","","","66.9","","pleomorphic,cocci,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorubrum_chaoviator","","","","","","","65.5","","pleomorphic,rod-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanosarcina_semesiae","","","","","","","","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acidianus_infernus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halobaculum_gomorrense","","","","","","","70","","rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobrevibacter_millerae","","","","","","","","","pairs,coccobacilli,singly,chains","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pyrobaculum_sp._1860","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Metallosphaera_prunae","","","","","","","46","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloterrigena_limicola","","","","","","","61.9","","rod-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorubrum_aidingense","","","","","","","64.2","","rod-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pyrobaculum_aerophilum","","","","","","","","","coccoid,terminal spheres,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Trichodesmium_sp.UCYN-B","","","","","","","","","nanoplanktonic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Trichodesmium_sp.UCYN-A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Nostoc.azollae.0708","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halobiforma_lacisalsi","","","","","","","64.9","","coccoid,pleomorphic,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorubrum_cibi","","","","","","","61.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Entomoplasma_ellychniae","","","","","","","1","","coccoid,nonhelical,pleomorphic,filaments,branching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halolamina_pelagica","","","","","","","64.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sulfolobus_yangmingensis","","","","","","","42","","lobed,,spherical,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanosarcina_barkeri","","","","","","","39-44","","coccoid,aggregates,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_oryzae","","","","","","","31","","rod-shaped,singly,chains","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanosarcina_siciliae","","","","","","","","","pairs,singly,cocci,aggregates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_peptonophilus","","","","","","","52","","pairs,singly,cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sulfolobus_shibatae","","","","","","","35","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_formicicum","","","","","","","","","filaments,chains,crooked,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanocaldococcus_jannaschii","","","","","","","31","","pairs,singly,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pyrobaculum_arsenaticum","","","","","","","","","rods,,terminal spheres,rods,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_lacus","","","","","","","37.0","","filaments,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanocaldococcus_infernus","","","","","","","33","","pairs,singly,cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halomicrobium_katesii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cyanothece.sp.ATCC51142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_yeatsii","","","","","","","26.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Arthrospira.platensis.str.Paraca","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanoregula_boonei","","","","","","","54.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus.sp.CB0101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_celer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natrinema_ejinorense","","","","","","","64.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ignicoccus_pacificus","","","","","","","","","pairs,singly,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Crocosphaera.watsonii.WH8501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
